"accuracy_nb1_test","mean_herf_diff_nb1_test","mean_herf_percentdiff_nb1_test","herf_correlation_nb1_test","accuracy_nb1_train","mean_herf_diff_nb1_train","mean_herf_percentdiff_nb1_train","herf_correlation_nb1_train","accuracy_svm1_test","mean_herf_diff_svm1_test","mean_herf_percentdiff_svm1_test","herf_correlation_svm1_test","accuracy_svm1_train","mean_herf_diff_svm1_train","mean_herf_percentdiff_svm1_train","herf_correlation_svm1_train","accuracy_nnseq1_test","mean_herf_diff_nnseq1_test","mean_herf_percentdiff_nnseq1_test","herf_correlation_nnseq1_test","accuracy_nnseq1_train","mean_herf_diff_nnseq1_train","mean_herf_percentdiff_nnseq1_train","herf_correlation_nnseq1_train","DEP_VAR","CLEAN_NAMES_METHOD","NGRAMS","TRIM_PROP_MIN","TRIM_PROP_MAX","train_N","test_N","SUB_SAMPLE","TRAIN_PROP"
0.270882352941176,0.00422809777427104,-0.97567595682379,0.00375516545018383,0.270877944325482,0.00438419613051641,-0.975414666062907,0.867242038604189,0.988235294117647,9.59454019389544e-05,-0.98,0,0.985594705080787,9.59598130495097e-05,-0.979894822006472,0.995806926236473,0.987941176470588,0.000101486257266091,-0.979994459144673,-0.0707019835435351,0.986762701966128,9.31257181300203e-05,-0.979891624343675,0.995847330174718,"d1","lower","1",0.001,0.9,10274,3400,"All",0.75
0.203823529411765,0.00312557060772861,-0.976794971216019,-0.0903776518208538,0.207903445590812,0.00336871455487293,-0.976447203714974,0.910059998356111,0.988235294117647,7.94581762525696e-05,-0.98,0,0.985594705080787,7.89037366253152e-05,-0.979894822006472,0.996797627014864,0.987941176470588,8.09286144431504e-05,-0.979998529561809,-0.0580796852010093,0.986470702744793,7.59948136231815e-05,-0.979891296698423,0.996876449118094,"d3","lower","1",0.001,0.9,10274,3400,"All",0.75
0.215588235294118,0.00524282341618203,-0.97449337652795,0.0494258137222166,0.213256764648628,0.00389532704084894,-0.974583459847738,0.51956260087304,0.988235294117647,0.00378678912934067,-0.98,0,0.985594705080787,0.00158130474727949,-0.979894822006472,0.548333021649728,0.988235294117647,0.00378678912934067,-0.98,0,0.986373369671014,0.0015707415500277,-0.979884258809221,0.559081677837842,"d5","lower","1",0.001,0.9,10274,3400,"All",0.75
0.215588235294118,0.0037650143485491,-0.975932947967609,-0.284908951020666,0.213256764648628,0.00378779923725433,-0.975861582702358,0.922475816515522,0.988235294117647,0.000302037683842303,-0.98,0,0.985594705080787,0.000245440066859707,-0.979894822006472,0.974053478174448,0.986764705882353,0.000305950705508724,-0.979994822843892,-0.105366902117157,0.987638699630134,0.000232672688496077,-0.979873742747892,0.975546895099393,"d7","lower","1",0.001,0.9,10274,3400,"All",0.75
0.04,0.00128891092067583,-0.975087675798745,-0.155937976774801,0.050126532995912,0.00117610963305033,-0.974971390849708,0.83391111173026,0.405588235294118,0.00466692528262881,-0.979885362630659,0.162290146710334,0.402374927000195,0.00412542309856432,-0.979792769831901,0.879457620224774,0.412647058823529,0.0041638842872546,-0.979382321635284,0.188976819334495,0.42427486860035,0.00351008206476804,-0.979177428798105,0.877041262187633,"d10","lower","1",0.001,0.9,10274,3400,"All",0.75
0.845588235294118,0.00019034959499641,-0.978065297060728,0.447357824266209,0.842417753552657,0.000159975713483113,-0.97794394705347,0.993212497912554,0.851470588235294,0.000221368883200014,-0.978187669578665,0.431634550510747,0.849717734086042,0.000189457088766945,-0.978084546762725,0.992387787047192,0.884705882352941,0.000157388258651835,-0.97816282417753,0.683307285571231,0.905294919213549,0.000135649412683219,-0.978054527134082,0.99643246629322,"religion","lower","1",0.001,0.9,10274,3400,"All",0.75
0.224117647058824,0.00405510123769125,-0.97584895336037,-0.0509085534315603,0.224936733502044,0.00425690840180979,-0.975541953791613,0.882123222191516,0.988235294117647,9.59454019389544e-05,-0.98,0,0.985594705080787,9.59598130495097e-05,-0.979894822006472,0.995806926236473,0.988235294117647,9.59454019389544e-05,-0.98,0,0.985886704302122,9.45036509578665e-05,-0.979893365844381,0.995965269625656,"d1","lower","1",0.01,0.9,10274,3400,"All",0.75
0.147941176470588,0.00336009406339626,-0.976560447760351,-0.182514796629073,0.142592953085458,0.00372260615706839,-0.976093312112779,0.879675322681829,0.988235294117647,7.94581762525696e-05,-0.98,0,0.985594705080787,7.89037366253152e-05,-0.979894822006472,0.996797627014864,0.987941176470588,8.09286144431504e-05,-0.979998529561809,-0.0580796852010093,0.986373369671014,7.53844299123178e-05,-0.979890686314712,0.996882287704238,"d3","lower","1",0.01,0.9,10274,3400,"All",0.75
0.145882352941176,0.00501367968431435,-0.975228911856624,0.0495233736385171,0.140743624683668,0.00344573506535372,-0.975156370127577,0.50935889496981,0.988235294117647,0.00378678912934067,-0.98,0,0.985594705080787,0.00158130474727949,-0.979894822006472,0.548333021649728,0.988235294117647,0.00378678912934067,-0.98,0,0.986373369671014,0.00156937888425389,-0.979882896143447,0.561313959048495,"d5","lower","1",0.01,0.9,10274,3400,"All",0.75
0.145882352941176,0.00386115665637428,-0.975836805659783,-0.297387999777517,0.140743624683668,0.00399415751879467,-0.975655224420818,0.901461947173362,0.988235294117647,0.000302037683842303,-0.98,0,0.985594705080787,0.000245440066859707,-0.979894822006472,0.974053478174448,0.987647058823529,0.00030531863828773,-0.979996719045555,-0.100209833076914,0.986373369671014,0.000243076978257229,-0.97989245891787,0.974069017509577,"d7","lower","1",0.01,0.9,10274,3400,"All",0.75
0.0335294117647059,0.00123089017860267,-0.975097076254016,-0.079105977729152,0.0406852248394004,0.00130289006247006,-0.974916599535721,0.803416706229725,0.404705882352941,0.00470738911793095,-0.979925826465961,0.145865195231818,0.401012263967296,0.00417477721585871,-0.979842123949196,0.882776059583829,0.414705882352941,0.00399994685956707,-0.979218384207597,0.194041293921345,0.423788203231458,0.00342339058500364,-0.979090737318341,0.872856861030205,"d10","lower","1",0.01,0.9,10274,3400,"All",0.75
0.842352941176471,0.000195894947732281,-0.978064500766831,0.434374873765735,0.840373759003309,0.000160673311868406,-0.977945778990298,0.993121567292782,0.849705882352941,0.000221148039182932,-0.978185385808206,0.45229410121856,0.84923106871715,0.000191218581189069,-0.978085033116929,0.992265658861979,0.883823529411765,0.000143047136438204,-0.97806106736901,0.670224899138635,0.901693595483745,0.000120973066248521,-0.977950943762255,0.995957410686334,"religion","lower","1",0.01,0.9,10274,3400,"All",0.75
0.224117647058824,0.00405510123769125,-0.97584895336037,-0.0509085534315603,0.224936733502044,0.00425690840180979,-0.975541953791613,0.882123222191516,0.988235294117647,9.59454019389544e-05,-0.98,0,0.985594705080787,9.59598130495097e-05,-0.979894822006472,0.995806926236473,0.987941176470588,0.000101486257266091,-0.979994459144673,-0.0707019835435351,0.986373369671014,9.35967244470321e-05,-0.97989245891787,0.995838641667855,"d1","lower","1",0.02,0.9,10274,3400,"All",0.75
0.147941176470588,0.00336009406339626,-0.976560447760351,-0.182514796629073,0.142592953085458,0.00372260615706839,-0.976093312112779,0.879675322681829,0.988235294117647,7.94581762525696e-05,-0.98,0,0.985594705080787,7.89037366253152e-05,-0.979894822006472,0.996797627014864,0.988235294117647,7.94581762525696e-05,-0.98,0,0.986373369671014,7.53844299123178e-05,-0.979890686314712,0.996881281689326,"d3","lower","1",0.02,0.9,10274,3400,"All",0.75
0.145882352941176,0.00501367968431435,-0.975228911856624,0.0495233736385171,0.140743624683668,0.00344573506535372,-0.975156370127577,0.50935889496981,0.988235294117647,0.00378678912934067,-0.98,0,0.985594705080787,0.00158130474727949,-0.979894822006472,0.548333021649728,0.987941176470588,0.0037923299846678,-0.979994459144673,-0.0839274159086975,0.986373369671014,0.00156937888425389,-0.979882896143447,0.560943699072952,"d5","lower","1",0.02,0.9,10274,3400,"All",0.75
0.145882352941176,0.00386115665637428,-0.975836805659783,-0.297387999777517,0.140743624683668,0.00399415751879467,-0.975655224420818,0.901461947173362,0.988235294117647,0.000302037683842303,-0.98,0,0.985594705080787,0.000245440066859707,-0.979894822006472,0.974053478174448,0.987647058823529,0.00030531863828773,-0.979996719045555,-0.100209833076914,0.986568035818571,0.000241066493180951,-0.979890448432794,0.974186582734761,"d7","lower","1",0.02,0.9,10274,3400,"All",0.75
0.0335294117647059,0.00123089017860267,-0.975097076254016,-0.079105977729152,0.0406852248394004,0.00130289006247006,-0.974916599535721,0.803416706229725,0.404705882352941,0.00470738911793095,-0.979925826465961,0.145865195231818,0.401012263967296,0.00417477721585871,-0.979842123949196,0.882776059583829,0.413529411764706,0.00442759509658122,-0.979646032444611,0.156251995712827,0.420868211018104,0.00387674393007385,-0.979544090663411,0.87600992096305,"d10","lower","1",0.02,0.9,10274,3400,"All",0.75
0.842352941176471,0.000195894947732281,-0.978064500766831,0.434374873765735,0.840373759003309,0.000160673311868406,-0.977945778990298,0.993121567292782,0.849705882352941,0.000221148039182932,-0.978185385808206,0.45229410121856,0.84923106871715,0.000191218581189069,-0.978085033116929,0.992265658861979,0.88,0.000138845440241297,-0.97806109460479,0.636153309714441,0.904126922328207,0.000115979477052172,-0.977968547275949,0.996142787554428,"religion","lower","1",0.02,0.9,10274,3400,"All",0.75
0.671176470588235,0.00210718262544182,-0.977796871972619,0.0436790437067747,0.677730192719486,0.00223800951199496,-0.977560852681428,0.927969042121561,0.989117647058824,0.000109757148478489,-0.979983377434019,-0.0830491735028578,0.986081370449679,9.37725251879971e-05,-0.979892452934672,0.995931103762442,0.988823529411765,9.30865725172922e-05,-0.979994190776671,0.0966131972727934,0.998345337745766,1.29353321572107e-05,-0.97981179752558,0.999416522790369,"d1","lower","2",0.001,0.9,10274,3400,"All",0.75
0.668235294117647,0.00201416877040634,-0.977907216393799,-0.0940658107628744,0.678606190383492,0.00223408475747399,-0.977581833512373,0.923403599513841,0.989117647058824,7.66197710061004e-05,-0.979995588685428,0.0804940880960116,0.986276036597236,7.34575143958848e-05,-0.97988870292471,0.996876080072868,0.987352941176471,7.84541334588433e-05,-0.979986342154713,0.0765433214590477,0.998248004671987,1.62308697509095e-05,-0.979819071130465,0.999541324070637,"d3","lower","2",0.001,0.9,10274,3400,"All",0.75
0.671470588235294,0.00729703539232492,-0.970272660909338,-0.0429445506120744,0.678703523457271,0.00828483601888502,-0.970028681240308,0.537910054093309,0.988235294117647,0.00378678912934067,-0.98,0,0.986081370449679,0.00151857606782744,-0.979829367995473,0.569266100943938,0.987058823529412,0.00384157568948746,-0.979923050018545,-0.0927395253411814,0.997761339303095,0.000581431123511448,-0.978854227481994,0.930910506961134,"d5","lower","2",0.001,0.9,10274,3400,"All",0.75
0.671470588235294,0.00293288983021843,-0.976765072485939,-0.00167056607113554,0.678703523457271,0.00308561355037157,-0.976563768389241,0.93185428867796,0.988235294117647,0.000302037683842303,-0.98,0,0.986081370449679,0.000239724575070503,-0.979883969695037,0.974455676016209,0.987941176470588,0.000302588315933331,-0.979994459144673,-0.0361580460140798,0.997080007786646,0.000117098189053807,-0.979762822088256,0.991346417773512,"d7","lower","2",0.001,0.9,10274,3400,"All",0.75
0.139117647058824,0.00193281101991334,-0.973609734164694,0.0951986965900379,0.188631496982675,0.00171732671349889,-0.974116139431873,0.855607603354281,0.446176470588235,0.00298773108108135,-0.978206168429111,0.182587327627455,0.497956005450652,0.0024544697843407,-0.978119777874053,0.873621566609284,0.465,0.00223952274627423,-0.977447638392886,0.417348739057529,0.787911232236714,0.000902556309751729,-0.976542874835444,0.962384433329427,"d10","lower","2",0.001,0.9,10274,3400,"All",0.75
0.911176470588235,0.00011262070036147,-0.97802366631155,0.792320613078755,0.912302900525599,0.000119292370043602,-0.977948752699027,0.995857899516268,0.921764705882353,0.00010208456270234,-0.978082025927301,0.826137973003819,0.934786840568425,0.000107288052724064,-0.977995251924914,0.996944602870535,0.930588235294118,0.000114544944917364,-0.978131032403265,0.822665217858823,0.995425345532412,1.67977257401637e-05,-0.977983297444066,0.999797340447757,"religion","lower","2",0.001,0.9,10274,3400,"All",0.75
0.521764705882353,0.0029720250833955,-0.976932029514666,0.0446999135318435,0.528518590617092,0.00301515387103216,-0.976783708322391,0.904167916371136,0.989117647058824,0.000109757148478489,-0.979983377434019,-0.0830491735028578,0.9859840373759,9.40372965265953e-05,-0.97989289948995,0.995931829233596,0.988235294117647,0.000100242046612733,-0.979991465663806,-0.134952636332012,0.996690675491532,2.82383182524785e-05,-0.979827100511675,0.998799534308486,"d1","lower","2",0.01,0.9,10274,3400,"All",0.75
0.447058823529412,0.00400846802354374,-0.975912073800204,-0.014643259553838,0.448121471676076,0.00413583229768905,-0.975680085972158,0.833927942283582,0.989117647058824,7.66197710061004e-05,-0.979995588685428,0.0804940880960116,0.986081370449679,7.52144495288104e-05,-0.979891132719376,0.996921858059543,0.989117647058824,7.45001834661262e-05,-0.979988823630266,0.178737641870724,0.996496009343975,2.95843177142294e-05,-0.9798381606829,0.998885549459159,"d3","lower","2",0.01,0.9,10274,3400,"All",0.75
0.431764705882353,0.00643809350210816,-0.971679758636135,-0.124463692368095,0.452209460774771,0.00692855502704179,-0.971385604236628,0.522836655442444,0.988235294117647,0.00378678912934067,-0.98,0,0.9859840373759,0.00155836353083153,-0.979871880790025,0.55844448748163,0.987058823529412,0.00373976977717391,-0.97992142400137,0.0757903314896797,0.99746934008176,0.000591783635265507,-0.978902020024834,0.928220609314715,"d5","lower","2",0.01,0.9,10274,3400,"All",0.75
0.431764705882353,0.00400439044568725,-0.97569357187047,-0.184834252142701,0.452209460774771,0.00404319774326351,-0.975606184196349,0.927616174222084,0.988235294117647,0.000302037683842303,-0.98,0,0.9859840373759,0.000242835786494749,-0.979871880790025,0.972378862354763,0.987647058823529,0.000302095342432268,-0.979997116782209,-0.0851829347781747,0.997177340860424,0.000114224004277018,-0.979762635169162,0.991849341198248,"d7","lower","2",0.01,0.9,10274,3400,"All",0.75
0.107941176470588,0.00135348727928482,-0.974247916257671,0.213348127885561,0.145220946077477,0.00164104435154121,-0.974267883707576,0.844005673105278,0.438823529411765,0.00354953079168185,-0.978767968139712,0.09623502642741,0.466128090325092,0.0029065372287197,-0.978573749755258,0.883388492433385,0.471764705882353,0.00271579999221954,-0.977934237340249,0.320929292067125,0.719583414444228,0.00144451792511541,-0.977109900976417,0.943980102345308,"d10","lower","2",0.01,0.9,10274,3400,"All",0.75
0.901470588235294,0.000122584580400315,-0.978035042925634,0.748972940888363,0.904905586918435,0.000120576324433336,-0.977926410509772,0.996093683577959,0.911176470588235,0.000125868622743248,-0.978090411402285,0.752604980398842,0.926610862371034,0.000111210718813636,-0.977993002899331,0.996582740040418,0.935,0.000109079332560533,-0.978034214855385,0.807326998626502,0.995912010901304,1.29285299150358e-05,-0.977971251982076,0.999819870989294,"religion","lower","2",0.01,0.9,10274,3400,"All",0.75
0.452941176470588,0.00311724327201435,-0.976786811326047,0.00632800628308768,0.465057426513529,0.00323910266003736,-0.976559759533386,0.896590902028103,0.988529411764706,0.000100772821227088,-0.979994459144673,-0.0528271752633431,0.985789371228343,9.49890383217476e-05,-0.979893851231745,0.99589148729134,0.988823529411765,9.5639456274688e-05,-0.979990054445731,0.041722554832516,0.997566673155538,1.91797472600387e-05,-0.979817071165955,0.999152474827358,"d1","lower","2",0.02,0.9,10274,3400,"All",0.75
0.341470588235294,0.00478248238316632,-0.975138059440581,-0.083109968411231,0.36071637142301,0.00479232216393751,-0.97502359610591,0.833638318321998,0.988529411764706,7.87741927246254e-05,-0.979998529561809,-0.00453759806135471,0.9859840373759,7.6962187169791e-05,-0.979892880457017,0.996898471486766,0.987941176470588,7.89069398471159e-05,-0.979983560750866,0.094754061395581,0.996301343196418,2.91276071700912e-05,-0.979836791858892,0.998939472509523,"d3","lower","2",0.02,0.9,10274,3400,"All",0.75
0.339411764705882,0.00612344070359254,-0.972515028150032,-0.165171485719715,0.361495036013237,0.00613706527302418,-0.972200871562016,0.470137318463371,0.988235294117647,0.00378678912934067,-0.98,0,0.985789371228343,0.00157764670686934,-0.979891163966062,0.550779199314244,0.987352941176471,0.00380810830789967,-0.979967599110787,-0.118604481339939,0.996496009343975,0.000632189528491577,-0.978858177900501,0.913167891383498,"d5","lower","2",0.02,0.9,10274,3400,"All",0.75
0.339411764705882,0.0042442179842823,-0.975453744331875,-0.193671438128939,0.361495036013237,0.00437083566042223,-0.975278546279191,0.897692777882607,0.988235294117647,0.000302037683842303,-0.98,0,0.985789371228343,0.000241782026449558,-0.979891163966062,0.974696482792886,0.987647058823529,0.000393273515314736,-0.979847887958448,0.162692473939978,0.996496009343975,0.000126489315411221,-0.979772213214614,0.989762477180772,"d7","lower","2",0.02,0.9,10274,3400,"All",0.75
0.0861764705882353,0.00127869885983095,-0.974397820353324,0.223727475245641,0.120303679190189,0.00159780128684138,-0.974359265987088,0.817202755053956,0.422941176470588,0.00368327447721533,-0.978901711825245,0.298076696840548,0.446369476348063,0.00323904410993106,-0.978904477978757,0.875276451598734,0.449705882352941,0.00264350058818057,-0.97786193793621,0.318705279081799,0.68065018493284,0.00140008362900176,-0.977052284053417,0.941149683761321,"d10","lower","2",0.02,0.9,10274,3400,"All",0.75
0.892941176470588,0.000139818509788135,-0.978009095200398,0.676009975349442,0.894198948802803,0.00012739271469327,-0.977914206278543,0.995574355916339,0.903235294117647,0.000119298608034423,-0.978090772878424,0.73922962365175,0.918337551099864,0.000112829490244507,-0.977993390702727,0.996424410474964,0.933235294117647,0.000112615067233561,-0.978085106987228,0.788529200788454,0.993868016351956,2.13587636766336e-05,-0.977978387901678,0.999692608332426,"religion","lower","2",0.02,0.9,10274,3400,"All",0.75
0.684411764705882,0.00139086879651723,-0.978513185801544,0.0284624602777834,0.697099474401402,0.00151795933879134,-0.978280902854632,0.95421455206218,0.988235294117647,9.59454019389544e-05,-0.98,0,0.988904029589254,7.66865382302427e-05,-0.979875548731653,0.9965370724843,0.986176470588235,9.7837742989593e-05,-0.979987142722977,-0.0495538496135826,0.998442670819545,1.31680225236502e-05,-0.979806156055366,0.999383953752243,"d1","lower","3",0.001,0.9,10274,3400,"All",0.75
0.692941176470588,0.00190795475721345,-0.978012587066534,-0.0109216609877718,0.703523457270781,0.00190486066040143,-0.977911057609446,0.90893677666801,0.988529411764706,7.79877380619887e-05,-0.979998529561809,0.214608581042514,0.989001362663033,6.25213578737623e-05,-0.979869872627399,0.99739931976522,0.985882352941176,9.54242423702462e-05,-0.979968213348422,0.0658159689090092,0.998540003893323,1.61519030592218e-05,-0.979817838523577,0.999541709432248,"d3","lower","3",0.001,0.9,10274,3400,"All",0.75
0.675,0.00733157689113628,-0.970616108658293,-0.199944867812646,0.688047498540004,0.00814641407906289,-0.97016710318013,0.53937977505206,0.988529411764706,0.00378124827401353,-0.979994459144673,0.107212393861007,0.989001362663033,0.00159060904016664,-0.978872555355468,0.581876234049051,0.987058823529412,0.00384317624318836,-0.979725667316521,0.0970659328719636,0.998442670819545,0.000512911391778974,-0.978759040345966,0.948170736917116,"d5","lower","3",0.001,0.9,10274,3400,"All",0.75
0.675,0.00284971802443417,-0.976848244291724,-0.10635224007502,0.688047498540004,0.0029732016346553,-0.976676180304958,0.901835753208121,0.988529411764706,0.000300567245651722,-0.979998529561809,0.11376770745217,0.989001362663033,0.000197841611449388,-0.979833390582585,0.978334381965444,0.985882352941176,0.000311012959085235,-0.979951680428437,0.0719764122513414,0.998345337745766,9.83949071799773e-05,-0.979737563370743,0.993671804771839,"d7","lower","3",0.001,0.9,10274,3400,"All",0.75
0.243235294117647,0.00184945403347115,-0.97358154171652,0.261467195549878,0.349328401790929,0.00223715380693891,-0.973468836265549,0.882164960821556,0.482352941176471,0.00254689889606816,-0.97774612552243,0.299976210789004,0.654759587307767,0.0016561208306798,-0.977322868306273,0.932153446163463,0.474117647058824,0.00159107436728541,-0.97677346789379,0.482212586703534,0.93381350983064,0.000354148648885636,-0.976006573114866,0.992841159642086,"d10","lower","3",0.001,0.9,10274,3400,"All",0.75
0.933529411764706,9.8814937573992e-05,-0.978047672075245,0.840579314401544,0.944130815651158,9.90347064103733e-05,-0.977955267092711,0.996972617934794,0.936176470588235,0.000102283969994014,-0.97807249563895,0.845884454099871,0.967490753357991,7.62856949496697e-05,-0.977982449708094,0.998404911200484,0.934117647058823,9.31245991081192e-05,-0.978076383003116,0.866178787830682,0.996885341639089,1.00235892055747e-05,-0.977970850255133,0.999871934942924,"religion","lower","3",0.001,0.9,10274,3400,"All",0.75
